activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles,valid_smiles
18129589,CHEMBL4028922,CHEMBL1051,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006327,CHEMBL5748,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,True
18129590,CHEMBL4028922,CHEMBL1726,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006328,CHEMBL5748,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],True
18129591,CHEMBL4028922,CHEMBL1200686,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006329,CHEMBL5748,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,True
18129592,CHEMBL4028922,CHEMBL1648,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006330,CHEMBL5748,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,True
18129593,CHEMBL4028922,CHEMBL1064,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006331,CHEMBL5748,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,True
18129594,CHEMBL4028922,CHEMBL655,IC50,,,,,,,,Not Determined,,,,CHEMBL4028801,3006332,CHEMBL5748,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,True
18129595,CHEMBL4028922,CHEMBL14376,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006333,CHEMBL5748,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,True
18129596,CHEMBL4028922,CHEMBL1201155,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006334,CHEMBL5748,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,True
18129597,CHEMBL4028922,CHEMBL503,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006335,CHEMBL5748,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,True
18129598,CHEMBL4028922,CHEMBL4091490,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006336,CHEMBL5748,C#C[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,True
18129599,CHEMBL4028922,CHEMBL922,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006337,CHEMBL5748,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,True
18129601,CHEMBL4028922,CHEMBL393220,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006339,CHEMBL5748,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],True
18129603,CHEMBL4028922,CHEMBL710,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006341,CHEMBL5748,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,True
18129604,CHEMBL4028922,CHEMBL1200561,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006342,CHEMBL5748,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,True
18129605,CHEMBL4028922,CHEMBL1201729,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006344,CHEMBL5748,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl,True
18129606,CHEMBL4028922,CHEMBL506,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006345,CHEMBL5748,COc1cc(NC(C)CCCN)c2ncccc2c1,True
18129607,CHEMBL4028922,CHEMBL193,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006346,CHEMBL5748,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],True
18129608,CHEMBL4028922,CHEMBL1138,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006347,CHEMBL5748,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,True
18129609,CHEMBL4028922,CHEMBL1017,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006348,CHEMBL5748,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,True
18129611,CHEMBL4028922,CHEMBL1484,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006350,CHEMBL5748,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,True
18129612,CHEMBL4028922,CHEMBL5416410,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006351,CHEMBL5748,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,True
18129613,CHEMBL4028922,CHEMBL1503,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006352,CHEMBL5748,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,True
18129614,CHEMBL4028922,CHEMBL502,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006353,CHEMBL5748,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,True
18129619,CHEMBL4028922,CHEMBL2103735,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006359,CHEMBL5748,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O.CC(=O)O,True
18129622,CHEMBL4028922,CHEMBL1256688,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006362,CHEMBL5748,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C.Cl,True
18129623,CHEMBL4028922,CHEMBL64391,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006363,CHEMBL5748,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,True
18129624,CHEMBL4028922,CHEMBL939,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006364,CHEMBL5748,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,True
18129625,CHEMBL4028922,CHEMBL1201016,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006366,CHEMBL5748,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,True
18129627,CHEMBL4028922,CHEMBL255044,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006368,CHEMBL5748,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,True
18129628,CHEMBL4028922,CHEMBL1164729,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006369,CHEMBL5748,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,True
18129629,CHEMBL4028922,CHEMBL1479,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006370,CHEMBL5748,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,True
18129631,CHEMBL4028922,CHEMBL551978,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006373,CHEMBL5748,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,True
18129633,CHEMBL4028922,CHEMBL633,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006375,CHEMBL5748,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,True
18129634,CHEMBL4028922,CHEMBL953,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006376,CHEMBL5748,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,True
18129635,CHEMBL4028922,CHEMBL1200930,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006378,CHEMBL5748,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[n-]2)c1C.[Na+],True
18129636,CHEMBL4028922,CHEMBL1200788,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006379,CHEMBL5748,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O,True
18129637,CHEMBL4028922,CHEMBL547,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006380,CHEMBL5748,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,True
18129638,CHEMBL4028922,CHEMBL344159,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006381,CHEMBL5748,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,True
18129640,CHEMBL4028922,CHEMBL1201139,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006384,CHEMBL5748,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,True
18129641,CHEMBL4028922,CHEMBL976,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006385,CHEMBL5748,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,True
18129642,CHEMBL4028922,CHEMBL116,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006386,CHEMBL5748,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,True
18129643,CHEMBL4028922,CHEMBL623,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006387,CHEMBL5748,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,True
18129645,CHEMBL4028922,CHEMBL21333,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006390,CHEMBL5748,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,True
18129648,CHEMBL4028922,CHEMBL92,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006393,CHEMBL5748,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,True
18129649,CHEMBL4028922,CHEMBL941,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006394,CHEMBL5748,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,True
18129650,CHEMBL4028922,CHEMBL1136,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006395,CHEMBL5748,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,True
18129651,CHEMBL4028922,CHEMBL114,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006396,CHEMBL5748,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,True
18129652,CHEMBL4028922,CHEMBL409,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006397,CHEMBL5748,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,True
18129653,CHEMBL4028922,CHEMBL5483011,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006398,CHEMBL5748,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,True
18129654,CHEMBL4028922,CHEMBL415324,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006399,CHEMBL5748,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,True
18129655,CHEMBL4028922,CHEMBL932,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006401,CHEMBL5748,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,True
18129657,CHEMBL4028922,CHEMBL157101,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006403,CHEMBL5748,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,True
18129658,CHEMBL4028922,CHEMBL565,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006404,CHEMBL5748,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,True
18129659,CHEMBL4028922,CHEMBL729,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006405,CHEMBL5748,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,True
18129660,CHEMBL4028922,CHEMBL1076241,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006406,CHEMBL5748,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,True
18129663,CHEMBL4028922,CHEMBL893,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006409,CHEMBL5748,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,True
18129664,CHEMBL4028922,CHEMBL1397,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006410,CHEMBL5748,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,True
18129665,CHEMBL4028922,CHEMBL584,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006411,CHEMBL5748,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,True
18129666,CHEMBL4028922,CHEMBL1200480,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006412,CHEMBL5748,CC(=O)O.C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,True
18129667,CHEMBL4028922,CHEMBL428647,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006413,CHEMBL5748,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,True
18129668,CHEMBL4028922,CHEMBL672,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006415,CHEMBL5748,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,True
18129669,CHEMBL4028922,CHEMBL550348,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006417,CHEMBL5748,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,True
18129670,CHEMBL4028922,CHEMBL1276308,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006418,CHEMBL5748,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,True
18129671,CHEMBL4028922,CHEMBL15177,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006419,CHEMBL5748,CN(C)C(=O)CCSC(SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,True
18129672,CHEMBL4028922,CHEMBL477772,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006420,CHEMBL5748,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,True
18129673,CHEMBL4028922,CHEMBL163,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006421,CHEMBL5748,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,True
18129674,CHEMBL4028922,CHEMBL374975,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006422,CHEMBL5748,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,True
18129675,CHEMBL4028922,CHEMBL1456,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006423,CHEMBL5748,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,True
18129676,CHEMBL4028922,CHEMBL223643,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006424,CHEMBL5748,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC1=O,True
18129677,CHEMBL4028922,CHEMBL1200476,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006425,CHEMBL5748,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,True
18129679,CHEMBL4028922,CHEMBL691,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006427,CHEMBL5748,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,True
18129680,CHEMBL4028922,CHEMBL4097197,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006428,CHEMBL5748,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1.CS(=O)(=O)O.CS(=O)(=O)O,True
18129681,CHEMBL4028922,CHEMBL43064,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006429,CHEMBL5748,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,True
18129682,CHEMBL4028922,CHEMBL388978,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006430,CHEMBL5748,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,True
18129683,CHEMBL4028922,CHEMBL180022,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006431,CHEMBL5748,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,True
18129684,CHEMBL4028922,CHEMBL54440,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006432,CHEMBL5748,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,True
18129685,CHEMBL4028922,CHEMBL7002,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006433,CHEMBL5748,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,True
18129687,CHEMBL4028922,CHEMBL451,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006435,CHEMBL5748,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,True
18129688,CHEMBL4028922,CHEMBL1569487,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006436,CHEMBL5748,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,True
18129689,CHEMBL4028922,CHEMBL1879463,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006437,CHEMBL5748,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,True
18129690,CHEMBL4028922,CHEMBL429023,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006438,CHEMBL5748,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,True
18129691,CHEMBL4028922,CHEMBL444963,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006440,CHEMBL5748,CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@H]1OC,True
18129692,CHEMBL4028922,CHEMBL2103772,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006441,CHEMBL5748,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,True
18129693,CHEMBL4028922,CHEMBL111,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006443,CHEMBL5748,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,True
18129694,CHEMBL4028922,CHEMBL277535,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006444,CHEMBL5748,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,True
18129695,CHEMBL4028922,CHEMBL254219,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006445,CHEMBL5748,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,True
18129696,CHEMBL4028922,CHEMBL1200865,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006446,CHEMBL5748,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,True
18129697,CHEMBL4028922,CHEMBL1200799,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006447,CHEMBL5748,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,True
18129698,CHEMBL4028922,CHEMBL3109278,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006448,CHEMBL5748,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)CC(O)C(=O)O,True
18129699,CHEMBL4028922,CHEMBL1200585,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006449,CHEMBL5748,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,True
18129700,CHEMBL4028922,CHEMBL1200836,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006450,CHEMBL5748,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,True
18129701,CHEMBL4028922,CHEMBL416146,IC50,133000.0,nM,>,,,,,,Outside typical range,,,CHEMBL4028801,3006451,CHEMBL5748,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,True
