activity_id,assay_chembl_id,molecule_chembl_id,standard_type,standard_value,standard_units,standard_relation,published_value,published_units,published_relation,pchembl_value,activity_comment,data_validity_comment,confidence_score,ligand_efficiency,document_chembl_id,record_id,target_chembl_id,smiles
10996802,CHEMBL2076251,CHEMBL160,Km,170.0,nM,=,,,,,substrate [Km=0.17uM],,,,CHEMBL2074016,1669570,CHEMBL4302,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
10996841,CHEMBL2076250,CHEMBL159,Km,800.0,nM,=,,,,,substrate [Km=0.8uM],,,,CHEMBL2074001,1669766,CHEMBL4302,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
10996844,CHEMBL2076250,CHEMBL39541,Km,900.0,nM,=,,,,,substrate [Km=0.9uM],,,,CHEMBL2074001,1669767,CHEMBL4302,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
10996855,CHEMBL2077417,CHEMBL107,Km,1330.0,nM,=,,,,,substrate [Km=1.33uM],,,,CHEMBL2074321,1669774,CHEMBL4302,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
10996865,CHEMBL2076251,CHEMBL178,Km,1740.0,nM,=,,,,,substrate [Km=1.74uM],,,,CHEMBL2074016,1669783,CHEMBL4302,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
10996877,CHEMBL2077349,CHEMBL1554,Km,10000.0,nM,=,,,,,substrate [Km=10uM],,,,CHEMBL2074521,1669793,CHEMBL4302,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O
10996878,CHEMBL2076250,CHEMBL170,Km,10000.0,nM,=,,,,,substrate [Km=10uM],,,,CHEMBL2074001,1669794,CHEMBL4302,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
10996902,CHEMBL2078584,CHEMBL716,Km,12300.0,nM,=,,,,,substrate [Km=12.3uM],,,,CHEMBL2074534,1669817,CHEMBL4302,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
10996903,CHEMBL2078584,CHEMBL85,Km,12400.0,nM,=,,,,,substrate [Km=12.4uM],,,,CHEMBL2074534,1669818,CHEMBL4302,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
10996925,CHEMBL2076251,CHEMBL841,Km,13800.0,nM,=,,,,,substrate [Km=13.8uM],,,,CHEMBL2074016,1670045,CHEMBL4302,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
11000111,CHEMBL2076698,CHEMBL428647,Km,16500.0,nM,=,,,,,substrate [Km=16.5uM],,,,CHEMBL2074420,1670075,CHEMBL4302,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
11000140,CHEMBL2077350,CHEMBL1294,Km,18200.0,nM,=,,,,,substrate [Km=18.2uM],,,,CHEMBL2074263,1670099,CHEMBL4302,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12
11000141,CHEMBL2076706,CHEMBL159,Km,18990.0,nM,=,,,,,substrate [Km=18.99uM],,,,CHEMBL2074196,1670100,CHEMBL4302,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
11000160,CHEMBL2076250,CHEMBL223643,Km,1000.0,nM,=,,,,,substrate [Km=1uM],,,,CHEMBL2074001,1670113,CHEMBL4302,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC1=O
